8892616,HV566862,11/18/2012 03:10:00 AM,008XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1823,018,27,8,14,1173794,1906444,2012,11/20/2012 10:24:11 AM,41.898696471,-87.637105392,"(41.898696471, -87.637105392)"
8891107,HV564871,11/16/2012 04:42:00 PM,060XX S PAULINA ST,0560,ASSAULT,SIMPLE,STREET,false,false,0714,007,15,67,08A,1166013,1864342,2012,11/22/2012 12:36:55 PM,41.783334168,-87.666884354,"(41.783334168, -87.666884354)"
8889934,HV563994,11/16/2012 01:30:00 AM,067XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0332,003,5,43,08B,1189067,1860619,2012,10/31/2014 03:20:56 PM,41.772596537,-87.582480754,"(41.772596537, -87.582480754)"
8889296,HV563198,11/15/2012 01:40:00 PM,027XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1331,012,2,27,18,1158294,1900533,2012,11/15/2012 03:34:31 PM,41.882807216,-87.694197721,"(41.882807216, -87.694197721)"
8987498,HW134941,11/15/2012 12:00:00 AM,036XX W 114TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2211,022,19,74,26,1154166,1828373,2012,02/07/2013 07:46:23 AM,41.684872758,-87.711272932,"(41.684872758, -87.711272932)"
8895356,HV569442,11/14/2012 07:00:00 PM,010XX W 81ST ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,0612,006,21,71,02,1170431,1851137,2012,12/01/2012 12:56:41 PM,41.747002878,-87.651070501,"(41.747002878, -87.651070501)"
8886202,HV560657,11/12/2012 07:30:00 PM,016XX N WASHTENAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1421,014,1,24,26,1158070,1911058,2012,12/20/2012 11:51:43 AM,41.911693305,-87.694732585,"(41.911693305, -87.694732585)"
8883343,HV556942,11/10/2012 09:00:00 PM,094XX S LOOMIS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2222,022,21,73,08B,1168702,1841826,2012,11/21/2012 02:24:45 PM,41.721489594,-87.657673857,"(41.721489594, -87.657673857)"
8882678,HV556791,11/10/2012 08:15:00 PM,049XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0933,009,20,61,18,1167129,1872007,2012,11/10/2012 09:13:53 PM,41.80434403,-87.662573448,"(41.80434403, -87.662573448)"
8881920,HV555670,11/10/2012 03:09:00 AM,058XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1512,015,29,25,14,1137413,1902282,2012,11/12/2012 10:01:38 AM,41.888007843,-87.770832369,"(41.888007843, -87.770832369)"
8882507,HV556465,11/07/2012 02:30:00 PM,014XX N HUMBOLDT DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1423,014,26,24,06,1156241,1909195,2012,11/11/2012 11:33:11 AM,41.906618247,-87.701502203,"(41.906618247, -87.701502203)"
