6575372,HP647405,10/25/2008 03:05:00 PM,065XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2512,025,36,19,06,1132342,1917855,2008,10/27/2008 07:41:19 AM,41.930831853,-87.789092247,"(41.930831853, -87.789092247)"
6577639,HP646072,10/24/2008 07:02:55 PM,011XX N LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1112,011,27,23,18,1151459,1907420,2008,10/31/2008 12:33:49 PM,41.901842788,-87.719115195,"(41.901842788, -87.719115195)"
6581023,HP644120,10/23/2008 07:05:00 PM,046XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1723,017,33,14,14,1152171,1930764,2008,12/03/2008 07:46:30 PM,41.965886586,-87.715882373,"(41.965886586, -87.715882373)"
6573192,HP643972,10/23/2008 06:22:49 PM,009XX N HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1121,011,27,23,18,1153564,1906421,2008,10/31/2008 12:35:30 PM,41.899059821,-87.71140982,"(41.899059821, -87.71140982)"
6575004,HP647317,10/23/2008 05:00:00 PM,001XX W 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0513,005,34,49,08B,1177258,1831637,2008,10/28/2008 05:55:45 PM,41.693341013,-87.626641201,"(41.693341013, -87.626641201)"
6575433,HP643808,10/23/2008 04:45:00 PM,052XX W BLOOMINGDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,025,37,25,08B,1141308,1911510,2008,10/31/2008 02:08:00 PM,41.913259596,-87.756300482,"(41.913259596, -87.756300482)"
6570277,HP642742,10/23/2008 01:07:18 AM,049XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1143744,1899253,2008,10/26/2008 11:38:26 AM,41.879579666,-87.747658429,"(41.879579666, -87.747658429)"
6571206,HP643357,10/22/2008 05:30:00 PM,058XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,020,40,2,06,1157988,1938544,2008,10/24/2008 07:41:49 AM,41.987118261,-87.694280938,"(41.987118261, -87.694280938)"
6569513,HP642562,10/22/2008 07:30:00 AM,023XX W BELLE PLAINE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1912,019,47,5,26,1159899,1927126,2008,12/11/2008 12:50:17 PM,41.955747386,-87.687568778,"(41.955747386, -87.687568778)"
6568089,HP640873,10/21/2008 10:30:00 PM,036XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2323,019,46,6,08B,1171850,1924677,2008,10/24/2008 06:53:00 AM,41.948771728,-87.64370696,"(41.948771728, -87.64370696)"
6567694,HP640791,10/21/2008 10:10:00 PM,036XX W ARMITAGE AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,2535,025,26,22,26,1151653,1913001,2008,10/22/2008 08:16:49 AM,41.917153759,-87.718255602,"(41.917153759, -87.718255602)"
6580994,HP637970,10/20/2008 01:22:00 PM,110XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0513,005,9,49,06,1178748,1831610,2008,10/30/2008 08:20:43 AM,41.693233246,-87.621186839,"(41.693233246, -87.621186839)"
6562518,HP636007,10/18/2008 08:45:00 PM,007XX W GRAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1323,012,27,24,06,1171117,1903727,2008,10/22/2008 10:43:41 AM,41.891300049,-87.647017617,"(41.891300049, -87.647017617)"
6563441,HP635271,10/18/2008 06:45:43 PM,006XX N SPAULDING AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1121,011,27,23,26,1154212,1904405,2008,10/31/2008 12:38:19 PM,41.89351481,-87.709083601,"(41.89351481, -87.709083601)"
6569355,HP633189,10/17/2008 09:00:00 AM,008XX N MASSASOIT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1511,015,29,25,14,1137908,1905230,2008,10/24/2008 11:21:20 AM,41.89608861,-87.768943324,"(41.89608861, -87.768943324)"
6581523,HP632069,10/17/2008 06:05:00 AM,030XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1331,012,2,27,16,1155826,1899898,2008,11/03/2008 11:50:24 AM,41.881114793,-87.703277455,"(41.881114793, -87.703277455)"
6559228,HP631981,10/17/2008 01:45:00 AM,001XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,true,false,0511,005,9,49,26,1176914,1836691,2008,10/18/2008 06:41:17 AM,41.707217652,-87.627749059,"(41.707217652, -87.627749059)"
