4090568,HL434740,06/21/2005 08:20:00 AM,064XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2412,024,50,2,06,1159181,1942888,2005,12/04/2014 12:43:35 PM,41.999013853,-87.689772976,"(41.999013853, -87.689772976)"
4094219,HL437167,06/21/2005 08:00:00 AM,010XX W HURON ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,1323,012,27,24,07,1169533,1904803,2005,04/21/2006 04:05:47 AM,41.894287283,-87.652803513,"(41.894287283, -87.652803513)"
4087693,HL431778,06/20/2005 01:30:00 AM,036XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1733,017,33,16,14,1157035,1923866,2005,01/26/2006 03:51:08 AM,41.94686048,-87.698186313,"(41.94686048, -87.698186313)"
4280908,HL592493,06/20/2005 12:00:00 AM,023XX N MILWAUKEE AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,1414,014,35,22,10,1156508,1915749,2005,01/26/2006 03:51:08 AM,41.924597553,-87.70034371,"(41.924597553, -87.70034371)"
4166607,HL427845,06/18/2005 12:25:00 AM,103XX S INDIANA AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0512,005,9,49,18,1179368,1836421,2005,01/26/2006 03:51:08 AM,41.706421207,-87.618770764,"(41.706421207, -87.618770764)"
4085010,HL427805,06/17/2005 11:10:00 PM,080XX S UNION AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0621,006,21,71,04B,1172994,1851472,2005,01/26/2006 03:51:08 AM,41.74786601,-87.64166914,"(41.74786601, -87.64166914)"
4083770,HL427522,06/17/2005 08:45:00 PM,017XX W CULLERTON ST,0460,BATTERY,SIMPLE,STREET,false,false,1223,012,25,31,08B,1165330,1890500,2005,01/26/2006 03:51:08 AM,41.855129102,-87.668646583,"(41.855129102, -87.668646583)"
4078120,HL423563,06/15/2005 10:35:00 PM,075XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0623,006,17,69,14,1176209,1855143,2005,01/26/2006 03:51:08 AM,41.757868151,-87.62977842,"(41.757868151, -87.62977842)"
4163503,HL423532,06/15/2005 10:15:00 PM,040XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1132,011,24,26,18,1149725,1897762,2005,01/26/2006 03:51:08 AM,41.875374094,-87.725735639,"(41.875374094, -87.725735639)"
4095087,HL436485,06/15/2005 02:43:00 PM,031XX W 111TH ST,1205,DECEPTIVE PRACTICE,"THEFT BY LESSEE,NON-VEH",SMALL RETAIL STORE,false,false,2211,022,19,74,11,1157531,1830805,2005,06/09/2008 01:03:25 AM,41.69147929,-87.698888859,"(41.69147929, -87.698888859)"
