3036924,HJ743735,11/06/2003 09:00:00 PM,021XX N MENARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2515,025,29,19,14,1137341,1913578,2003,03/22/2006 09:58:07 PM,41.919006741,-87.770824767,"(41.919006741, -87.770824767)"
3033313,HJ743098,11/06/2003 04:16:00 PM,072XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0735,007,17,67,06,1166889,1856966,2003,12/04/2014 12:43:35 PM,41.763074794,-87.663883144,"(41.763074794, -87.663883144)"
3038481,HJ751044,11/06/2003 12:00:00 PM,064XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0813,008,13,64,06,1145536,1861346,2003,12/04/2014 12:43:35 PM,41.77552364,-87.742036389,"(41.77552364, -87.742036389)"
3031339,HJ741747,11/05/2003 10:20:00 PM,052XX W ALTGELD ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,2515,025,31,19,09,1140658,1916082,2003,03/22/2006 09:58:07 PM,41.925817636,-87.7585759,"(41.925817636, -87.7585759)"
3058833,HJ741638,11/05/2003 10:00:16 PM,053XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,1524,015,37,25,15,1140875,1904780,2003,06/11/2007 03:52:33 PM,41.894799681,-87.758057059,"(41.894799681, -87.758057059)"
3031396,HJ741466,11/05/2003 07:20:00 PM,027XX W FRANCIS PL,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,1431,014,1,22,04A,1157995,1913691,2003,03/22/2006 09:58:07 PM,41.918919995,-87.694936112,"(41.918919995, -87.694936112)"
3121280,HJ740219,11/05/2003 12:38:00 PM,001XX N LARAMIE AVE,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,true,false,1532,015,28,25,18,1141716,1900943,2003,03/22/2006 09:58:07 PM,41.884254972,-87.755063227,"(41.884254972, -87.755063227)"
3029145,HJ737645,11/04/2003 05:30:00 AM,061XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,POLICE FACILITY/VEH PARKING LOT,false,false,0713,007,16,67,07,1169331,1864110,2003,03/22/2006 09:58:07 PM,41.782626318,-87.654726162,"(41.782626318, -87.654726162)"
3025222,HJ734928,11/02/2003 09:00:00 PM,059XX W FULTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1512,015,29,25,26,1136719,1901439,2003,03/22/2006 09:58:07 PM,41.885706996,-87.773401211,"(41.885706996, -87.773401211)"
3028674,HJ734567,11/02/2003 05:00:00 PM,065XX S LOWE AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,true,true,0723,007,20,68,08B,1173195,1861783,2003,03/22/2006 09:58:07 PM,41.776156212,-87.640628359,"(41.776156212, -87.640628359)"
3024325,HJ733593,11/01/2003 09:00:00 PM,051XX N OAKLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2031,020,47,4,07,1160117,1934304,2003,03/22/2006 09:58:07 PM,41.975439664,-87.68656817,"(41.975439664, -87.68656817)"
3034175,HJ732932,11/01/2003 08:25:00 PM,011XX W LAWRENCE AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,OTHER,true,false,2033,020,46,3,18,1167933,1932075,2003,03/22/2006 09:58:07 PM,41.969157694,-87.657890711,"(41.969157694, -87.657890711)"
3143445,HK137177,11/01/2003 09:00:00 AM,011XX S FRANCISCO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1135,011,28,29,06,1157154,1895097,2003,03/22/2006 09:58:07 PM,41.867913513,-87.698531485,"(41.867913513, -87.698531485)"
3023609,HJ730948,10/31/2003 09:00:00 PM,119XX S PRINCETON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0522,005,34,53,04B,1176398,1825491,2003,03/22/2006 09:58:07 PM,41.676494773,-87.629973543,"(41.676494773, -87.629973543)"
